app_id,tag
1569040,e-sports
1569040,2D
1569040,Character Customization
1569040,3D
1569040,Singleplayer
1569040,Text-Based
1593500,Action
1593500,Singleplayer
1593500,Story Rich
1593500,Mythology
1593500,Adventure
1593500,Combat
1593500,Third Person
1593500,RPG
1593500,Hack and Slash
1593500,Violent
1593500,Open World
1593500,Fantasy
1593500,Exploration
1593500,Atmospheric
1593500,Action RPG
1593500,Gore
1593500,Souls-like
1593500,Emotional
1593500,3D
1593500,PvE
1599340,MMORPG
1599340,Free to Play
1599340,Action RPG
1599340,Multiplayer
1599340,Hack and Slash
1599340,Character Customization
1599340,RPG
1599340,Massively Multiplayer
1599340,Action
1599340,Sexual Content
1599340,Adventure
1599340,PvE
1599340,Fantasy
1599340,PvP
1599340,Isometric
1599340,Online Co-Op
1599340,Class-Based
1599340,Singleplayer
1599340,Violent
1599340,Gore
1599600,Co-op
1599600,Management
1599600,Cooking
1599600,Rogue-lite
1599600,Building
1599600,Local Co-Op
1599600,Rogue-like
1599600,Cute
1599600,Procedural Generation
1599600,Funny
1599600,Base-Building
1599600,Casual
1599600,4 Player Local
1599600,Online Co-Op
1599600,Controller
1599600,Strategy
1599600,Action Roguelike
1599600,Top-Down
1599600,Singleplayer
1599600,Action
1604030,Survival
1604030,Open World
1604030,Base-Building
1604030,Vampire
1604030,Multiplayer
1604030,Crafting
1604030,Online Co-Op
1604030,PvP
1604030,PvE
1604030,Building
1604030,Hack and Slash
1604030,Sandbox
1604030,Exploration
1604030,Massively Multiplayer
1604030,Dark Fantasy
1604030,Action-Adventure
1604030,Singleplayer
1604030,Action
1604030,Adventure
1604030,Co-op
1611910,Warhammer 40K
1611910,Turn-Based Strategy
1611910,Turn-Based Tactics
1611910,Strategy RPG
1611910,Tactical
1611910,Choices Matter
1611910,Strategy
1611910,Character Customization
1611910,PvE
1611910,3D
1611910,Turn-Based Combat
1611910,Third Person
1611910,Story Rich
1611910,Dark Fantasy
1611910,Stylized
1611910,Sci-fi
1611910,RPG
1611910,Demons
1611910,Tactical RPG
1611910,Futuristic
1619450,Action
1619450,Adventure
1619450,Action RPG
1619450,Action-Adventure
1619450,3D Platformer
1619450,FPS
1619450,Souls-like
1619450,Third-Person Shooter
1619450,3D
1619450,First-Person
1619450,Realistic
1619450,Archery
1619450,Atmospheric
1619450,Dark Fantasy
1619450,Dark Humor
1619450,Demons
1619450,Fantasy
1619450,Historical
1619450,Magic
1619450,Mystery
1621690,Pixel Graphics
1621690,Open World Survival Craft
1621690,Online Co-Op
1621690,Sandbox
1621690,Survival
1621690,Adventure
1621690,Crafting
1621690,Exploration
1621690,2D
1621690,Building
1621690,Mining
1621690,Dungeon Crawler
1621690,Procedural Generation
1621690,Farming Sim
1621690,Relaxing
1621690,Cooking
1621690,Simulation
1621690,Atmospheric
1621690,Mystery
1621690,Casual
1623730,Open World
1623730,Survival
1623730,Creature Collector
1623730,Multiplayer
1623730,Open World Survival Craft
1623730,Online Co-Op
1623730,Crafting
1623730,Co-op
1623730,Adventure
1623730,Base-Building
1623730,Sandbox
1623730,Building
1623730,Third-Person Shooter
1623730,Automation
1623730,Action
1623730,RPG
1623730,Anime
1623730,Early Access
1623730,Exploration
1623730,Farming
1627140,Turn-Based Tactics
1627140,Military
1627140,Isometric
1627140,Turn-Based Combat
1627140,Pixel Graphics
1627140,Tactical
1627140,Strategy
1627140,Retro
1627140,Character Customization
1627140,Resource Management
1627140,Tactical RPG
1627140,Turn-Based Strategy
1627140,Inventory Management
1627140,1990's
1627140,Strategy RPG
1627140,Combat
1627140,Simulation
1627140,Singleplayer
1627140,Difficult
1627140,RPG
1637320,Singleplayer
1637320,Post-apocalyptic
1637320,Rogue-like
1637320,Action
1637320,Sci-fi
1637320,Combat
1637320,Resource Management
1637320,Tower Defense
1637320,Pixel Graphics
1637320,Atmospheric
1637320,Space
1637320,Procedural Generation
1637320,Physics
1637320,Replay Value
1637320,Exploration
1637320,Retro
1637320,2D
1637320,Controller
1637320,Tactical
1637320,Adventure
1643320,Open World
1643320,FPS
1643320,Post-apocalyptic
1643320,Survival
1643320,Atmospheric
1643320,Singleplayer
1643320,Shooter
1643320,Exploration
1643320,RPG
1643320,Story Rich
1643320,First-Person
1643320,Action
1643320,Lore-Rich
1643320,Sci-fi
1643320,Nonlinear
1643320,Multiple Endings
1643320,Choices Matter
1643320,Immersive Sim
1643320,Realistic
1643320,Cinematic
1659040,Stealth
1659040,Assassin
1659040,Action
1659040,Singleplayer
1659040,VR
1659040,Sandbox
1659040,Shooter
1659040,Violent
1659040,Multiplayer
1659040,Third Person
1659040,Third-Person Shooter
1659040,Realistic
1659040,Adventure
1659040,Cinematic
1659040,Open World
1659040,Puzzle
1659040,Funny
1659040,Immersive Sim
1659040,Gore
1659040,Capitalism
1665460,Football (Soccer)
1665460,Free to Play
1665460,Controller
1665460,Multiplayer
1665460,Sports
1665460,e-sports
1665460,Simulation
1665460,Local Multiplayer
1665460,PvP
1665460,Co-op
1665460,Singleplayer
1665460,Online Co-Op
1665460,Local Co-Op
1665460,Realistic
1665460,Comedy
1665460,Memes
1665460,Violent
1665460,Anime
1665460,LGBTQ+
1665460,Funny
1676130,FPS
1676130,Action Roguelike
1676130,Cyberpunk
1676130,Class-Based
1676130,Fast-Paced
1676130,Difficult
1676130,Rogue-lite
1676130,Arena Shooter
1676130,Shooter
1676130,First-Person
1676130,Action
1676130,Stylized
1676130,Transhumanism
1676130,Comic Book
1676130,Singleplayer
1676130,Dystopian 
1676130,Futuristic
1676130,Hacking
1676130,Perma Death
1676130,Cartoony
1677740,Free to Play
1677740,Battle Royale
1677740,Multiplayer
1677740,Racing
1677740,Online Co-Op
1677740,Funny
1677740,Survival
1677740,Action
1677740,Arcade
1677740,3D Platformer
1677740,Character Customization
1677740,Party Game
1677740,Co-op
1677740,Massively Multiplayer
1677740,Casual
1677740,PvP
1677740,Indie
1677740,Family Friendly
1677740,Colorful
1677740,Cute
1687950,JRPG
1687950,Story Rich
1687950,Great Soundtrack
1687950,Turn-Based Combat
1687950,Anime
1687950,RPG
1687950,Singleplayer
1687950,Dating Sim
1687950,Party-Based RPG
1687950,Multiple Endings
1687950,Turn-Based Strategy
1687950,Emotional
1687950,Visual Novel
1687950,Sexual Content
1687950,Colorful
1687950,Adventure
1687950,Heist
1687950,Soundtrack
1687950,Detective
1687950,Violent
17080,Free to Play
17080,FPS
17080,Multiplayer
17080,Action
17080,Shooter
17080,Fast-Paced
17080,Sci-fi
17080,Futuristic
17080,First-Person
17080,Co-op
17080,Massively Multiplayer
17080,Open World
17080,Competitive
17080,Team-Based
17080,Online Co-Op
17080,Difficult
17080,Robots
17080,Adventure
17080,Singleplayer
17080,RPG
1716740,Space
1716740,Singleplayer
1716740,Open World
1716740,RPG
1716740,Sci-fi
1716740,Exploration
1716740,First-Person
1716740,Character Customization
1716740,Story Rich
1716740,Action-Adventure
1716740,Third Person
1716740,Adventure
1716740,Action RPG
1716740,Atmospheric
1716740,Moddable
1716740,Space Sim
1716740,Action
1716740,Cinematic
1716740,Realistic
1716740,Great Soundtrack
1721470,Horror
1721470,Free to Play
1721470,Singleplayer
1721470,Puzzle
1721470,First-Person
1721470,Survival Horror
1721470,Dark
1721470,Mystery
1721470,Psychological Horror
1721470,Survival
1721470,Indie
1721470,Adventure
1721470,Lore-Rich
1721470,1980s
1721470,Thriller
1721470,Atmospheric
1721470,Action
1721470,Cartoony
1721470,Action-Adventure
1721470,Physics
17300,FPS
17300,Action
17300,Sci-fi
17300,Singleplayer
17300,Shooter
17300,Stealth
17300,Open World
17300,Aliens
17300,First-Person
17300,Benchmark
17300,Multiplayer
17300,Futuristic
17300,Atmospheric
17300,Adventure
17300,Story Rich
17300,Classic
17300,Destruction
17300,Sandbox
17300,Great Soundtrack
17300,Moddable
17330,FPS
17330,Action
17330,Sci-fi
17330,Shooter
17330,Singleplayer
17330,Multiplayer
17330,Aliens
17330,First-Person
17330,Military
17330,Stealth
17330,Open World
17330,Benchmark
17330,Adventure
17330,Futuristic
17330,Story Rich
17330,Atmospheric
17390,God Game
17390,Open World
17390,Sandbox
17390,Colony Sim
17390,Exploration
17390,Simulation
17390,Space
17390,Casual
17390,Cute
17390,Science
17390,Funny
17390,Aliens
17390,Sci-fi
17390,Adventure
17390,Cartoony
17390,Colorful
17390,Family Friendly
17390,Resource Management
17390,Comedy
17390,Cartoon
17410,Action-Adventure
17410,Parkour
17410,First-Person
17410,Exploration
17410,3D Platformer
17410,Female Protagonist
17410,Singleplayer
17410,Platformer
17410,Puzzle
17410,Cyberpunk
17410,Action
17410,Colorful
17410,Dystopian 
17410,Stylized
17410,Atmospheric
17410,Sci-fi
17410,Futuristic
17410,Great Soundtrack
17410,Adventure
17410,Time Attack
17460,RPG
17460,Sci-fi
17460,Story Rich
17460,Action
17460,Space
17460,Third-Person Shooter
17460,Singleplayer
17460,Choices Matter
17460,Great Soundtrack
17460,Third Person
17460,Character Customization
17460,Shooter
17460,Adventure
17460,Female Protagonist
17460,Romance
17460,Atmospheric
17460,Open World
17460,Action RPG
17460,Real-Time with Pause
17460,Immersive
17470,Horror
17470,Sci-fi
17470,Action
17470,Space
17470,Survival Horror
17470,Third Person
17470,Atmospheric
17470,Singleplayer
17470,Third-Person Shooter
17470,Gore
17470,Shooter
17470,Aliens
17470,Dark
17470,Futuristic
17470,Story Rich
17470,Silent Protagonist
17470,Survival
17470,Adventure
17470,Zombies
17470,Immersive
17480,Family Friendly
17480,Level Editor
17480,Strategy
17480,RTS
17480,Action
17480,Multiplayer
17480,Co-op
17480,Singleplayer
17480,Base-Building
17480,Online Co-Op
17480,Alternate History
17480,War
17480,Real-Time
17480,Sci-fi
17480,Co-op Campaign
17480,Classic
17480,Great Soundtrack
17480,Comedy
17480,FMV
17480,Atmospheric
1755910,Action
1755910,Arcade
1755910,2D Platformer
1755910,2D Fighter
1755910,Side Scroller
1755910,Free to Play
1755910,2D
1755910,1990's
1755910,1980s
1755910,3D
1755910,Singleplayer
1755910,Local Multiplayer
1755910,Local Co-Op
1755910,Retro
1755910,4 Player Local
1755910,Multiplayer
1755910,Fighting
1771300,RPG
1771300,Medieval
1771300,Open World
1771300,Singleplayer
1771300,Realistic
1771300,First-Person
1771300,Story Rich
1771300,Adventure
1771300,Action
1771300,Combat
1771300,Historical
1771300,Swordplay
1771300,Political
1771300,Immersive
1771300,Choices Matter
1771300,Atmospheric
1771300,Alternate History
1771300,LGBTQ+
1771300,Action-Adventure
1771300,3D
1774580,Action
1774580,Adventure
1774580,Souls-like
1774580,Singleplayer
1774580,Third Person
1774580,Open World
1774580,Sci-fi
1774580,Action-Adventure
1774580,Story Rich
1774580,Space
1774580,Swordplay
1774580,Exploration
1774580,Parkour
1774580,Combat
1774580,Character Customization
1774580,RPG
1774580,Atmospheric
1774580,Great Soundtrack
1774580,Difficult
1774580,Multiplayer
1778820,Fighting
1778820,3D Fighter
1778820,Action
1778820,Multiplayer
1778820,Local Multiplayer
1778820,e-sports
1778820,PvP
1778820,Arcade
1778820,Singleplayer
1778820,Competitive
1778820,Character Customization
1778820,Martial Arts
1778820,Casual
1778820,Great Soundtrack
1778820,Anime
1778820,Difficult
1778820,Controller
1778820,Gambling
1778820,Sexual Content
1778820,Story Rich
1782210,Psychological Horror
1782210,Multiplayer
1782210,Free to Play
1782210,Battle Royale
1782210,PvP
1782210,Action
1782210,First-Person
1782210,Parkour
1782210,3D
1782210,FPS
1782210,Platformer
1782210,Combat
1782210,Physics
1782210,Arcade
1782210,Casual
1782210,Runner
1782210,3D Platformer
1782210,Racing
1782210,Nudity
1782210,Sci-fi
1790600,Anime
1790600,Action
1790600,Multiplayer
1790600,3D Fighter
1790600,Local Multiplayer
1790600,Fighting
1790600,PvP
1790600,Combat
1790600,Martial Arts
1790600,Singleplayer
1790600,Competitive
1790600,3D
1790600,Physics
1790600,Third Person
1790600,2.5D
1790600,Co-op
1790600,Action-Adventure
1790600,PvE
1790600,Open World
1790600,Spectacle fighter
1794680,Action Roguelike
1794680,Bullet Hell
1794680,Pixel Graphics
1794680,Rogue-lite
1794680,Vampire
1794680,2D
1794680,Indie
1794680,Singleplayer
1794680,Casual
1794680,Arcade
1794680,Action
1794680,Rogue-like
1794680,RPG
1794680,Controller
1794680,Retro
1794680,Score Attack
1794680,Local Co-Op
1794680,Dark Fantasy
1794680,Action RPG
1794680,1980s
1811260,Football (Soccer)
1811260,Sports
1811260,Controller
1811260,e-sports
1811260,PvP
1811260,Management
1811260,Simulation
1811260,Team-Based
1811260,Realistic
1811260,Third Person
1811260,Immersive Sim
1811260,Multiplayer
1811260,Local Multiplayer
1811260,Local Co-Op
1811260,Co-op
1811260,Singleplayer
1811260,Online Co-Op
1811260,PvE
1811260,Free to Play
1811260,LGBTQ+
1817070,Open World
1817070,Superhero
1817070,Action
1817070,Singleplayer
1817070,Story Rich
1817070,Adventure
1817070,Combat
1817070,Action-Adventure
1817070,Third Person
1817070,Parkour
1817070,Comic Book
1817070,Exploration
1817070,Beautiful
1817070,Stealth
1817070,Great Soundtrack
1817070,Funny
1817070,Atmospheric
1817070,Sci-fi
1817070,Multiplayer
1817070,Controller
1818750,Multiplayer
1818750,2D Fighter
1818750,Co-op
1818750,Free to Play
1818750,Action
1818750,Competitive
1818750,Beat 'em up
1818750,Cartoon
1818750,Fantasy
1818750,2D Platformer
1818750,2D
1818750,Colorful
1818750,Superhero
1818750,Memes
1818750,Funny
1818750,Comic Book
1818750,Hand-drawn
1818750,1980s
1818750,1990's
1818750,Character Customization
1824220,Swordplay
1824220,Medieval
1824220,Massively Multiplayer
1824220,Hack and Slash
1824220,Multiplayer
1824220,Gore
1824220,Historical
1824220,Action
1824220,PvP
1824220,War
1824220,First-Person
1824220,Combat
1824220,Military
1824220,3D
1824220,Third Person
1824220,FPS
1824220,Wargame
1824220,Atmospheric
1824220,Comedy
1824220,3D Fighter
1832640,3D
1832640,Match 3
1832640,Anime
1832640,Female Protagonist
1832640,Drama
1832640,Visual Novel
1832640,Interactive Fiction
1832640,Singleplayer
1832640,Multiple Endings
1832640,FPS
1832640,RPG
1832640,Casual
1832640,Story Rich
1832640,FMV
1832640,Colorful
1832640,Adventure
1832640,Early Access
1832640,Indie
1832640,3D Platformer
1832640,Shooter
1840,Animation & Modeling
1840,Free to Play
1840,Video Production
1840,Software
1840,Movie
1840,Difficult
1840,Sandbox
1840,Funny
1840,Comedy
1840,Singleplayer
1840,Moddable
1840,Character Customization
1840,Memes
1840,Survival Horror
1840,Games Workshop
1840,3D
1840,Anime
1840,Great Soundtrack
1840,Souls-like
1840,Family Friendly
1845910,LGBTQ+
1845910,Fantasy
1845910,Singleplayer
1845910,RPG
1845910,Politics
1845910,Action RPG
1845910,Strategy
1845910,CRPG
1845910,Turn-Based Tactics
1845910,Character Customization
1845910,Action
1845910,Third Person
1845910,Adventure
1845910,Dragons
1845910,Magic
1845910,Romance
1845910,Story Rich
1845910,Multiple Endings
1845910,Lore-Rich
1845910,Choices Matter
1850570,Story Rich
1850570,Open World
1850570,Walking Simulator
1850570,Atmospheric
1850570,Adventure
1850570,Great Soundtrack
1850570,Exploration
1850570,Post-apocalyptic
1850570,Cinematic
1850570,Singleplayer
1850570,Third Person
1850570,Action
1850570,Sci-fi
1850570,Horror
1850570,Relaxing
1850570,Action-Adventure
1850570,Stealth
1850570,Third-Person Shooter
1850570,Multiplayer
1850570,Combat
1868140,Pixel Graphics
1868140,Casual
1868140,Management
1868140,Adventure
1868140,Relaxing
1868140,Exploration
1868140,Fishing
1868140,RPG
1868140,Underwater
1868140,Simulation
1868140,Singleplayer
1868140,Farming Sim
1868140,Rogue-lite
1868140,Story Rich
1868140,2D
1868140,Crafting
1868140,Funny
1868140,Agriculture
1868140,Action
1868140,Indie
1888160,Mechs
1888160,Character Customization
1888160,Action
1888160,Robots
1888160,Third Person
1888160,Combat
1888160,Fast-Paced
1888160,Sci-fi
1888160,3D
1888160,Souls-like
1888160,Multiplayer
1888160,Futuristic
1888160,Post-apocalyptic
1888160,Singleplayer
1888160,Difficult
1888160,Vehicular Combat
1888160,Soundtrack
1888160,Military
1888160,Action-Adventure
1888160,Atmospheric
1903340,Turn-Based Combat
1903340,Story Rich
1903340,Fantasy
1903340,RPG
1903340,Exploration
1903340,JRPG
1903340,Adventure
1903340,Lore-Rich
1903340,Singleplayer
1903340,Action RPG
1903340,Souls-like
1903340,Party-Based RPG
1903340,Dark Fantasy
1903340,Character Customization
1903340,3D
1903340,Post-apocalyptic
1903340,Great Soundtrack
1903340,Narration
1903340,Realistic
1903340,Action
1904540,Simulation
1904540,Sports
1904540,Management
1904540,Football (Soccer)
1904540,Real Time Tactics
1904540,e-sports
1904540,Multiplayer
1904540,Strategy
1904540,3D
1904540,Singleplayer
1904540,2D
1904540,Text-Based
1929610,Horror
1929610,Multiplayer
1929610,Online Co-Op
1929610,Psychological Horror
1929610,Co-op
1929610,Investigation
1929610,First-Person
1929610,Dark
1929610,Demons
1929610,Surreal
1929610,Mystery
1929610,Detective
1929610,Indie
1929610,Cinematic
1929610,Thriller
1929610,3D
1929610,Action
1929610,Tactical
1929610,Lovecraftian
1929610,Survival Horror
1938090,FPS
1938090,Multiplayer
1938090,Shooter
1938090,Singleplayer
1938090,Action
1938090,Military
1938090,First-Person
1938090,War
1938090,Modern
1938090,Tactical
1938090,Violent
1938090,Co-op
1938090,Realistic
1938090,Story Rich
1938090,Atmospheric
1938090,Mature
1938090,Online Co-Op
1938090,Gore
1938090,Third-Person Shooter
1938090,Third Person
1942280,Rogue-like
1942280,Singleplayer
1942280,Action Roguelike
1942280,Bullet Hell
1942280,Sci-fi
1942280,Survival
1942280,Arena Shooter
1942280,Local Co-Op
1942280,Rogue-lite
1942280,Hack and Slash
1942280,Multiplayer
1942280,Replay Value
1942280,Arcade
1942280,Top-Down Shooter
1942280,Casual
1942280,Action
1942280,Controller
1942280,2D
1942280,RPG
1942280,Co-op
1943950,Horror
1943950,Multiplayer
1943950,Online Co-Op
1943950,Psychological Horror
1943950,Co-op
1943950,Survival Horror
1943950,First-Person
1943950,Escape Room
1943950,Exploration
1943950,VR
1943950,Adventure
1943950,3D
1943950,Singleplayer
1943950,Action
1943950,Indie
1943950,Early Access
1943950,Action-Adventure
1943950,Casual
1943950,Stealth
1943950,Dungeon Crawler
1966720,Online Co-Op
1966720,Horror
1966720,First-Person
1966720,Co-op
1966720,Survival Horror
1966720,Exploration
1966720,Funny
1966720,Psychological Horror
1966720,Sci-fi
1966720,PvE
1966720,Atmospheric
1966720,Procedural Generation
1966720,Aliens
1966720,Time Management
1966720,Adventure
1966720,Dungeon Crawler
1966720,Action
1966720,Early Access
1966720,Action-Adventure
1966720,Perma Death
1987080,Horror
1987080,Multiplayer
1987080,Survival Horror
1987080,Puzzle
1987080,Psychological Horror
1987080,Co-op
1987080,Online Co-Op
1987080,Adventure
1987080,Exploration
1987080,First-Person
1987080,Atmospheric
1987080,FPS
1987080,3D
1987080,Dark
1987080,Mystery
1987080,Sci-fi
1987080,VR
1987080,Story Rich
1987080,PvE
1987080,Early Access
19900,Open World
19900,FPS
19900,Action
19900,Shooter
19900,Singleplayer
19900,First-Person
19900,Multiplayer
19900,Adventure
19900,Realistic
19900,Sandbox
19900,Atmospheric
19900,Stealth
19900,Survival
19900,Exploration
19900,Story Rich
19900,Level Editor
19900,Immersive Sim
19900,Controller
19900,Great Soundtrack
19900,Co-op
2001120,Co-op
2001120,Split Screen
2001120,Female Protagonist
2001120,Action-Adventure
2001120,3D Platformer
2001120,Fantasy
2001120,Sci-fi
2001120,Local Co-Op
2001120,Online Co-Op
2001120,Third Person
2001120,Story Rich
2001120,Adventure
2001120,Co-op Campaign
2001120,Action
2001120,Multiplayer
2001120,Local Multiplayer
2001120,Puzzle-Platformer
2001120,Platformer
2001120,Funny
2001120,Mature
200260,Action
200260,Open World
200260,Stealth
200260,Superhero
200260,Adventure
200260,Third Person
200260,Singleplayer
200260,Beat 'em up
200260,Comic Book
200260,Detective
200260,Story Rich
200260,Atmospheric
200260,Fighting
200260,Action-Adventure
200260,Cinematic
200260,Controller
200260,3D Vision
200260,Sandbox
200260,Metroidvania
200260,Great Soundtrack
200510,Turn-Based Strategy
200510,Tactical
200510,Strategy
200510,Sci-fi
200510,Turn-Based
200510,Aliens
200510,Singleplayer
200510,Base-Building
200510,Turn-Based Tactics
200510,Unforgiving
200510,Replay Value
200510,Addictive
200510,Character Customization
200510,Perma Death
200510,Multiplayer
200510,Difficult
200510,RPG
200510,Action
200510,Atmospheric
200510,Futuristic
200710,RPG
200710,Action RPG
200710,Hack and Slash
200710,Loot
200710,Dungeon Crawler
200710,Co-op
200710,Fantasy
200710,Online Co-Op
200710,Multiplayer
200710,Action
200710,Adventure
200710,Singleplayer
200710,Indie
200710,Moddable
200710,Character Customization
200710,Isometric
200710,Replay Value
200710,Steampunk
200710,Atmospheric
200710,Cartoon
2012510,Early Access
2012510,RTS
2012510,Base-Building
2012510,Strategy
2012510,Multiplayer
2012510,War
2012510,e-sports
2012510,Free to Play
2012510,Futuristic
2012510,Top-Down
2012510,Building
2012510,PvP
2012510,Fantasy
2012510,Moddable
2012510,Singleplayer
2012510,PvE
2012510,3D
2012510,Modern
2012510,Space
2012510,Action
201270,Strategy
201270,Historical
201270,Turn-Based Strategy
201270,RTS
201270,Grand Strategy
201270,Tactical
201270,Singleplayer
201270,Multiplayer
201270,Real Time Tactics
201270,Military
201270,Diplomacy
201270,Ninja
201270,Co-op
201270,Turn-Based
201270,Medieval
201270,Great Soundtrack
201270,Moddable
201270,Turn-Based Tactics
201270,Action
201270,Stylized
201790,Tower Defense
201790,Co-op
201790,Action
201790,Strategy
201790,Online Co-Op
201790,Indie
201790,Multiplayer
201790,Third Person
201790,RPG
201790,Third-Person Shooter
201790,Adventure
201790,Comedy
201790,Singleplayer
201790,Cartoony
201790,Shooter
201790,Fantasy
201790,Female Protagonist
201790,Controller
201790,Funny
201790,Great Soundtrack
201810,FPS
201810,Action
201810,Alternate History
201810,Shooter
201810,Singleplayer
201810,Gore
201810,First-Person
201810,World War II
201810,Atmospheric
201810,Story Rich
201810,Sci-fi
201810,Stealth
201810,War
201810,Old School
201810,Adventure
201810,Dystopian 
201810,Great Soundtrack
201810,Robots
201810,Epic
201810,Historical
202170,Open World
202170,Action
202170,Martial Arts
202170,Third Person
202170,Crime
202170,Adventure
202170,Fighting
202170,Singleplayer
202170,Sandbox
202170,Story Rich
202170,Great Soundtrack
202170,Driving
202170,Automobile Sim
202170,Parkour
202170,Violent
202170,RPG
202170,Third-Person Shooter
202170,Shooter
202170,Atmospheric
202170,Multiplayer
2021910,FPS
2021910,PvP
2021910,Shooter
2021910,Free to Play
2021910,Multiplayer
2021910,Board Game
2021910,Strategy
2021910,Tabletop
2021910,Turn-Based Strategy
2021910,3D
2021910,Sports
2021910,First-Person
2021910,Funny
2021910,Psychological Horror
2021910,Action
2021910,Chess
2021910,Casual
2021910,Local Multiplayer
2021910,Family Friendly
2021910,Stylized
202750,Action
202750,Adventure
202750,Horror
202750,Third Person
202750,Singleplayer
202750,Third-Person Shooter
202750,Thriller
202750,Psychological Horror
202750,Mystery
202750,Atmospheric
202750,Arcade
202750,Shooter
202750,Cinematic
202750,Survival Horror
202750,Detective
202750,Story Rich
202750,Supernatural
202750,Survival
202750,Short
202750,Controller
202970,Multiplayer
202970,Action
202970,FPS
202970,Shooter
202970,Singleplayer
202970,First-Person
202970,Co-op
202970,War
202970,Online Co-Op
202970,Team-Based
202970,Futuristic
202970,Controller
202970,Survival
202970,Tactical
202970,Great Soundtrack
202970,Horror
202970,Adventure
202970,Sci-fi
202970,Massively Multiplayer
202970,Atmospheric
202990,Action
202990,Multiplayer
202990,FPS
202990,Shooter
202990,First-Person
202990,Singleplayer
202990,Co-op
202990,War
202990,Online Co-Op
202990,Team-Based
202990,Futuristic
202990,Survival
202990,Controller
202990,Tactical
202990,Adventure
202990,Great Soundtrack
202990,Sci-fi
202990,Massively Multiplayer
202990,Atmospheric
202990,Horror
203140,Stealth
203140,Action
203140,Third Person
203140,Assassin
203140,Singleplayer
203140,Third-Person Shooter
203140,Tactical
203140,Shooter
203140,Replay Value
203140,Crime
203140,Multiplayer
203140,Story Rich
203140,Cinematic
203140,Difficult
203140,Atmospheric
203140,Adventure
203140,Strategy
203140,Score Attack
203140,Linear
203140,Controller
203160,Adventure
203160,Action
203160,Female Protagonist
203160,Third Person
203160,Singleplayer
203160,Story Rich
203160,Third-Person Shooter
203160,Multiplayer
203160,Exploration
203160,Action-Adventure
203160,Quick-Time Events
203160,Atmospheric
203160,Puzzle
203160,Shooter
203160,Stealth
203160,Cinematic
203160,Platformer
203160,RPG
203160,Reboot
203160,3D Vision
203290,Free to Play
203290,FPS
203290,Action
203290,Multiplayer
203290,Military
203290,Shooter
203290,Tactical
203290,First-Person
203290,Singleplayer
203290,America
203290,War
203290,Realistic
203290,Open World
203290,Co-op
203290,Simulation
203290,Strategy
203290,Massively Multiplayer
203290,Survival
203290,Adventure
203290,Atmospheric
203770,Grand Strategy
203770,Strategy
203770,Medieval
203770,Historical
203770,Political Sim
203770,Simulation
203770,RPG
203770,Sandbox
203770,Multiplayer
203770,Politics
203770,Diplomacy
203770,Singleplayer
203770,Replay Value
203770,Real-Time with Pause
203770,Moddable
203770,Political
203770,Free to Play
203770,Character Customization
203770,RTS
203770,Great Soundtrack
204100,Action
204100,Third-Person Shooter
204100,Bullet Time
204100,Story Rich
204100,Multiplayer
204100,Shooter
204100,Cinematic
204100,Third Person
204100,Noir
204100,Singleplayer
204100,Great Soundtrack
204100,Atmospheric
204100,Violent
204100,Nudity
204100,Adventure
204100,Dark
204100,Linear
204100,Drama
204100,Open World
204100,Co-op
204300,MOBA
204300,Multiplayer
204300,2D
204300,Platformer
204300,Action
204300,Indie
204300,Local Co-Op
204300,Co-op
204300,Great Soundtrack
204300,Strategy
204300,Free to Play
204300,Controller
204300,Local Multiplayer
204300,Sci-fi
204300,Online Co-Op
204300,Competitive
204300,Space
204300,Side Scroller
204300,Cartoon
204300,Funny
204340,Action
204340,FPS
204340,Co-op
204340,Comedy
204340,Multiplayer
204340,Shooter
204340,First-Person
204340,Gore
204340,Funny
204340,Classic
204340,Singleplayer
204340,Adventure
204340,Indie
204340,Sci-fi
204340,Online Co-Op
204340,Colorful
204340,Great Soundtrack
204340,Atmospheric
204340,Boomer Shooter
204340,Difficult
204360,2D
204360,Online Co-Op
204360,Co-op
204360,Beat 'em up
204360,Hack and Slash
204360,Funny
204360,Adventure
204360,4 Player Local
204360,Local Co-Op
204360,Multiplayer
204360,Local Multiplayer
204360,Action
204360,Singleplayer
204360,Medieval
204360,Cartoony
204360,Cute
204360,Comedy
204360,RPG
204360,Arcade
204360,Casual
204450,Western
204450,FPS
204450,Action
204450,Singleplayer
204450,Shooter
204450,Story Rich
204450,Bullet Time
204450,Comedy
204450,First-Person
204450,Narration
204450,Adventure
204450,Dynamic Narration
204450,Funny
204450,Violent
204450,Atmospheric
204450,Arcade
204450,America
204450,Gore
204450,Historical
204450,Alternate History
204880,Management
204880,Diplomacy
204880,Online Co-Op
204880,Multiplayer
204880,Singleplayer
204880,Simulation
204880,Space
204880,Strategy
204880,4X
204880,RTS
204880,Grand Strategy
204880,Sandbox
204880,Co-op
204880,Sci-fi
204880,Exploration
204880,Replay Value
204880,Space Sim
204880,Base-Building
204880,Military
204880,3D
2050650,Horror
2050650,Action
2050650,Survival Horror
2050650,Third-Person Shooter
2050650,Singleplayer
2050650,Zombies
2050650,Story Rich
2050650,Survival
2050650,Cinematic
2050650,Dark
2050650,Remake
2050650,Realistic
2050650,Third Person
2050650,Gore
2050650,Resource Management
2050650,VR
2050650,Adventure
2050650,Violent
2050650,Action-Adventure
